rounds,accuracy,kappa,f1_score,roc_auc,Scenario
1,0.2278632820307815,0.1400800444735741,0.1100162105225502,0.7624593590067454,One_Attacker_NonIID
2,0.326004397361583,0.2420927987641227,0.2499877627074875,0.7958722040384525,One_Attacker_NonIID
3,0.3919648211073356,0.3141159201241457,0.339260517541588,0.8168120891935802,One_Attacker_NonIID
4,0.4241455126923846,0.3497732419732845,0.3668508454966749,0.8286669787221271,One_Attacker_NonIID
5,0.4669198480911453,0.3956137944641349,0.392668538486525,0.8440126806411908,One_Attacker_NonIID
6,0.4687187687387567,0.3995078441416095,0.4111162944818388,0.8503608144377364,One_Attacker_NonIID
7,0.4863082150709574,0.4170334204802502,0.4227489346269685,0.8559823668841979,One_Attacker_NonIID
8,0.5102938237057766,0.4436365020536492,0.4484187474870231,0.8626485408788934,One_Attacker_NonIID
9,0.5210873475914451,0.4556250144894632,0.455754915560349,0.865845366242017,One_Attacker_NonIID
10,0.5122926244253448,0.4468787528494685,0.4520602288401369,0.8677470104020458,One_Attacker_NonIID
11,0.5388766739956027,0.4748876103842317,0.4697042864399942,0.8692247495697101,One_Attacker_NonIID
12,0.5420747551469118,0.4790825298941152,0.4800365651383607,0.8721505258392525,One_Attacker_NonIID
13,0.5422746352188687,0.4793985074357477,0.4817216817578392,0.871003095528525,One_Attacker_NonIID
14,0.5500699580251849,0.4878413995411734,0.4893951937703768,0.8744028587959801,One_Attacker_NonIID
15,0.5562662402558465,0.494659315259287,0.4984219155705859,0.878201120264753,One_Attacker_NonIID
16,0.56486108334999,0.5044122249880083,0.50323808392138,0.8777805474327859,One_Attacker_NonIID
17,0.5650609634219468,0.5045434021908464,0.4989948708284359,0.8829282906492596,One_Attacker_NonIID
18,0.5760543673795723,0.5167340536365572,0.5135569880189689,0.8833467868442121,One_Attacker_NonIID
19,0.5734559264441336,0.5142034393062405,0.5143807535771244,0.8807173335592874,One_Attacker_NonIID
20,0.5876474115530682,0.5298290834033265,0.5258005917968915,0.8828303917882706,One_Attacker_NonIID
21,0.5770537677393563,0.5172981400096859,0.5150478721039065,0.8812934325273095,One_Attacker_NonIID
22,0.5860483709774136,0.527753773112266,0.5256931819292683,0.8830121989384128,One_Attacker_NonIID
23,0.5870477713371977,0.5293973690483319,0.5274698154407077,0.8832152060000843,One_Attacker_NonIID
24,0.5942434539276434,0.536617546020059,0.5320276775603331,0.8881619144311239,One_Attacker_NonIID
25,0.5948430941435139,0.538125253231411,0.5354616600108832,0.8899893532998736,One_Attacker_NonIID
26,0.5774535278832701,0.5191793519776904,0.5226527510604603,0.8881834302493354,One_Attacker_NonIID
27,0.5892464521287227,0.5315456972342804,0.5308978875116867,0.8899796603317047,One_Attacker_NonIID
28,0.5950429742154707,0.5380008866243217,0.5391277477515738,0.8892245860577535,One_Attacker_NonIID
29,0.6044373375974416,0.5484631602928377,0.5383480340300238,0.8870673882685992,One_Attacker_NonIID
30,0.6056366180291824,0.5500043683408147,0.543502783242682,0.8905671563454414,One_Attacker_NonIID
31,0.5920447731361184,0.5348163627977982,0.5325423114706788,0.8898818752352243,One_Attacker_NonIID
32,0.6056366180291824,0.5495959784060617,0.5390914418069154,0.8919220478749169,One_Attacker_NonIID
33,0.5984409354387368,0.5418201657263847,0.5378692894729284,0.8926301791927832,One_Attacker_NonIID
34,0.6080351788926645,0.5524061112067497,0.5458752619465814,0.8880889173296596,One_Attacker_NonIID
